age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[40, 80[",Local-gov,Low education,*,Other,White,Male,"[1, 42[",North America,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Female,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[1, 42[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[17, 40[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,<=50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[40, 80[",Private,High education,*,Nontechnical,Asian-Pac-Islander,Male,"[42, 100[",Asia,>50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,>50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Female,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[17, 40[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,>50K
"[40, 80[",Private,High education,*,Nontechnical,White,Male,"[1, 42[",Europe,<=50K
